index,prediction
80092,"11 feet, 8.66 feet"
80093,"11 feet, 8.66 feet"
80094,
80095,
80096,19.7in
80097,19.7in
80098,19.7in
80099,12.2 inch
80100,12.2 inch
80101,6mm
80102,6mm
80103,6mm
80104,"29.7cm, 42cm, 59.4cm, 29.7cm, 42cm, 185cm"
80105,"4.7inch, 2.3inch, 9inch"
80106,"17cm, 5m, 36cm"
80107,"4 in, 90 cm, 7 in, 40 cm"
80108,
80109,"21cm, 34cm"
80110,"21cm, 34cm"
80111,"5 inch, 45 inch, 6.5 inch"
80112,"7 in, 2 in"
80113,
80114,"22cm, 2cm, 15cm, 25.5cm, 7cm, 22cm"
80115,"22cm, 2cm, 15cm, 25.5cm, 7cm, 22cm"
80116,"150cm, 75cm, 29in"
80117,"150cm, 75cm, 29in"
80118,47 cm
80119,47 cm
80120,"5.5 inch, 6 inch, 7.5 inch, 8 inch"
80121,"5.5 inch, 6 inch, 7.5 inch, 8 inch"
80122,"2.5cm, 12.2cm, 12.2cm"
80123,"2.5cm, 12.2cm, 12.2cm"
80124,
80125,"130mm, 5.51in, 6.1in, 2.55in"
80126,
80127,
80128,"2.97 in, 4.59in, 2.05 in"
80129,
80130,
80131,"2.8 inch, 2.8 inch, 10.2 inch, 0.9 inch, 2.9 inch"
80132,12 inch
80133,12 inch
80134,"27inch, 45inch, 8inch"
80135,"27inch, 45inch, 8inch"
80136,453g
80137,
80138,
80139,"12m, 13.5cm"
80140,"12m, 13.5cm"
80141,"0.8cm, 4.8cm, 7.9cm, 4cm"
80142,
80143,"58 cm, 27 cm, 61 cm, 62 cm"
80144,
80145,
80146,"28cm, 17cm"
80147,"28cm, 17cm"
80148,
80149,"5 cm, 15 cm, 1.97 inch, 5.90 inch, 23 cm, 9.05 inch"
80150,"12inch, 2.75inch"
80151,"42cm, 18cm, 32cm, 32cm, 18cm"
80152,8cm
80153,8cm
80154,8cm
80155,
80156,
80157,"10.2cm, 7.9cm"
80158,"10.2cm, 7.9cm"
80159,"4.2cm, 6cm, 4.4cm"
80160,
80161,
80162,"33.5 in, 85.09 cm, 30 in, 76.19cm"
80163,"33.5 in, 85.09 cm, 30 in, 76.19cm"
80164,
80165,"118mm, 190mm, 86.5mm"
80166,"14 cm, 8 cm"
80167,"14 cm, 8 cm"
80168,"46cm, 17cm, 30cm"
80169,"10cm, 3.93in, 21cm, 8.26in"
80170,"10cm, 3.93in, 21cm, 8.26in"
80171,"4.72in, 12cm, 12.4in, 30.1in, 32cm"
80172,"205 mm, 30 mm, 50 mm, 32 mm"
80173,
80174,
80175,"12.5cm, 4.92 inch, 8cm, 4.25 inch, 2.2cm, 0.57 inch"
80176,15 cm
80177,15 cm
80178,"31 cm, 12.2 in"
80179,"31 cm, 12.2 in"
80180,
80181,
80182,"14 cm, 014 cm"
80183,"14 cm, 014 cm"
80184,"17cm, 12cm"
80185,"1.33in, 59.05in"
80186,"150 cm, 33 cm"
80187,"1.57 in, 4.00 cm, 2.36 in, 6.00 cm"
80188,"1.57 in, 4.00 cm, 2.36 in, 6.00 cm"
80189,
80190,"12.00 cm, 4.72 in"
80191,12 inch
80192,12 inch
80193,12 inch
80194,
80195,"240cm, 140cm"
80196,20cm
80197,20cm
80198,"5.83 inch, 1.3 inch"
80199,"10 inch, 25 cm"
80200,
80201,
80202,6.6 in
80203,6.6 in
80204,6.6 in
80205,27mm
80206,27mm
80207,
80208,"262.5mm, 83mm"
80209,"262.5mm, 83mm"
80210,"6.4in, 6in, 4.7in"
80211,59inch
80212,59inch
80213,"15cm, 2.2cm"
80214,"15cm, 2.2cm"
80215,"8in, 3.15in, 8cm, 9.65in, 24.5cm"
80216,
80217,"95 cm, 26 cm"
80218,"54cm, 37cm, 74cm, 30cm"
80219,
80220,
80221,
80222,
80223,31cm
80224,31cm
80225,31cm
80226,"36cm, 36cm"
80227,"36cm, 36cm"
80228,"36cm, 36cm"
80229,500lb
80230,
80231,
80232,
80233,"4cm, 4cm, 7cm"
80234,
80235,"125cm, 75cm"
80236,"14.8cm, 5.8inch"
80237,8 cm
80238,8 cm
80239,11.5cm
80240,11.5cm
80241,11.5cm
80242,11.5cm
80243,"70mm, 70mm"
80244,"70mm, 70mm"
80245,"70mm, 70mm"
80246,
80247,
80248,42 cm
80249,42 cm
80250,"35.8inch, 11.8inch, 11.8inch, 29.1inch, 15.7inch, 22.4inch, 4.9inch, 4.1inch"
80251,"25mm, 98inch, 6mm, 0.24inch, 0.35inch, 0.55inch, 9mm, 35inch, 25mm, 98inch"
80252,
80253,
80254,
80255,6 in
80256,6 in
80257,6 in
80258,"54.2inch, 6.2inch, 5.8 inch, 14 inch"
80259,"50 cm, 5 cm, 45 cm"
80260,"74mm, 2.9in"
80261,"74mm, 2.9in"
80262,"74mm, 2.9in"
80263,"274cm, 137cm"
80264,"27cm, 27cm"
80265,"27cm, 27cm"
80266,
80267,
80268,
80269,
80270,"9.7 in, 30 cm, 11.8 in, 5.5 in"
80271,"3.1in, 3.1in, 6.7in, 3.5in, 3.5in"
80272,"3.1in, 3.1in, 6.7in, 3.5in, 3.5in"
80273,"6.5cm, 8cm"
80274,"6.5cm, 8cm"
80275,"30cm, 20cm"
80276,"90mm, 23.6in, 135mm, 5.3in, 3m"
80277,"2 inch, 1.6 inch, 1.2 inch, 4cm, 3cm, 1.5 inch, 3.8cm, 1.4 inch, 3.5cm"
80278,"13.2 cm, 10.5 cm"
80279,1.6 in
80280,1.6 in
80281,1.6 in
80282,"250mm, 23mm"
80283,"24cm, 19cm, 15cm, 11.5cm, 8.1cm"
80284,
80285,"13cm, 14.5cm"
80286,"13cm, 14.5cm"
80287,
80288,"5m, 196.9inch, 20cm, 7.87inch"
80289,"37.4 inch, 11 inch"
80290,"160 cm, 62.99 inch, 150 cm, 59.06 inch"
80291,"9.4cm, 3.7inch"
80292,"9.4cm, 3.7inch"
80293,
80294,10lb
80295,"187inch, 20cm"
80296,"47.2 in, 31.9in"
80297,"47.2 in, 31.9in"
80298,"12in, 42in, 10in, 24in"
80299,"83 mm, 78 mm, 74 mm"
80300,"83 mm, 78 mm, 74 mm"
80301,
80302,
80303,
80304,
80305,"30cm, 36cm"
80306,"30cm, 36cm"
80307,
80308,"38mm, 32mm"
80309,"12cm, 22cm"
80310,"12cm, 22cm"
80311,"12cm, 22cm"
80312,"18in, 46cm"
80313,"18in, 46cm"
80314,"32 cm, 58 cm"
80315,"32 cm, 58 cm"
80316,"32 cm, 58 cm"
80317,20in
80318,"9.5cm, 3.74in, 101cm, 39.76in, 18in"
80319,3.1 cm
80320,3.1 cm
80321,120cm
80322,120cm
80323,120cm
80324,"1.65 in, 24 mm, 0.94 in, 12 mm, 0.47 in"
80325,"93cm, 36.6in, 63cm, 24.8in"
80326,"93cm, 36.6in, 63cm, 24.8in"
80327,"93cm, 36.6in, 63cm, 24.8in"
80328,"14 cm, 92 cm"
80329,"14 cm, 92 cm"
80330,3mm
80331,
80332,"49mm, 49mm, 71mm, 71mm"
80333,"25mm, 40mm, 3mm, 3mm, 40mm, 40mm"
80334,
80335,"16cm, 24cm"
80336,
80337,"13cm, 13cm, 13cm, 4.3cm, 1.69in, 12.5cm, 4.92in"
80338,"6.3cm, 8.6cm, 23cm, 23cm"
80339,
80340,"12.7 cm, 9 cm"
80341,"6.3inch, 9inch, 13.2inch"
80342,"2.7in, 9.6cm, 8in"
80343,"2.7in, 9.6cm, 8in"
80344,"127cm, 40in, 102cm, 60in, 153cm, 50in, 127cm, 204cm, 60in, 153cm"
80345,
80346,"2.48in, 6.3cm, 3.46in, 8.8cm, 4.48in, 11.4cm, 4.96in, 12.6cm, 9.96in, 60in, 150cm"
80347,"2.48in, 6.3cm, 3.46in, 8.8cm, 4.48in, 11.4cm, 4.96in, 12.6cm, 9.96in, 60in, 150cm"
80348,"3m, 300cm, 250cm"
80349,"3m, 300cm, 250cm"
80350,1 kg
80351,
80352,"8ft, 2.5m"
80353,"8ft, 2.5m"
80354,"8ft, 2.5m"
80355,18 inch
80356,18 inch
80357,"32.5cm, 12.80in"
80358,"32.5cm, 12.80in"
80359,
80360,
80361,
80362,30cm
80363,3.6inch
80364,3.6inch
80365,"145 cm, 92 cm, 89 cm, 207 cm, 96 cm"
80366,"4.33inch, 20.66inch, 16.73inch, 73inch, 19.88inch"
80367,
80368,"2.8inch, 1.2inch"
80369,
80370,
80371,"9.3cm, 3.7inch"
80372,8.5cm
80373,"2.17 inch, 55mm, 2.36 inch, 1.6 inch, 1 inch, 25mm, 2.18 inch"
80374,"2.16in, 6.70in"
80375,"3cm, 20cm, 9cm, 11.5cm"
80376,"3 cm, 5 cm"
80377,
80378,
80379,"11.8in, 30cm"
80380,"11.8in, 30cm"
80381,
80382,"65.5cm, 25.8in"
80383,"65.5cm, 25.8in"
80384,"2.56in, 5.31in, 2.76in, 5.91in"
80385,4 cm
80386,4 cm
80387,15ft
80388,15ft
80389,15ft
80390,
80391,"24cm, 7cm, 33.2cm, 733.2cm"
80392,"14cm, 5.5in, 6cm, 2.4in, 13cm, 5.1in"
80393,"355 mm, 355 mm, 355.6 mm, 12.7mm, 12.7mm, 12.7mm"
80394,"6cm, 232inch"
80395,36 inch
80396,
80397,"19 cm, 13 cm, 32 cm"
80398,"19 cm, 13 cm, 32 cm"
80399,"230 cm, 300 cm, 400 cm"
80400,"29cm, 10.2inch, 50cm, 29.2inch, 3.2cm, 25inch, 5.4cm, 6inch"
80401,"5.9inch, 2.7inch, 7.2inch"
80402,"5.9inch, 2.7inch, 7.2inch"
80403,"22 cm, 14 cm, 14 cm"
80404,"60cm, 120cm"
80405,"60cm, 120cm"
80406,38 cm
80407,38 cm
80408,"4cm, 3cm, 1.18in, 2.5cm, 98in, 2cm, 0.79in, 4cm, 1.57in, 3cm, 1.18in, 2.5cm, 0.98in, 2cm, 79in"
80409,"4cm, 3cm, 1.18in, 2.5cm, 98in, 2cm, 0.79in, 4cm, 1.57in, 3cm, 1.18in, 2.5cm, 0.98in, 2cm, 79in"
80410,
80411,
80412,
80413,"120 cm, 120 cm"
80414,"1200 mm, 800 mm, 3 mm"
80415,25.5 inch
80416,25.5 inch
80417,25.5 inch
80418,
80419,
80420,"4.92in, 23cm, 12.5cm, 06in"
80421,331lbs
80422,"6 inch, 7.3in, 5in"
80423,"6 inch, 7.3in, 5in"
80424,
80425,48inch
80426,48inch
80427,"65inch, 22cm, 8cm"
80428,"65inch, 22cm, 8cm"
80429,
80430,"40.6cm, 40.6cm, 81.2cm"
80431,"40.6cm, 40.6cm, 81.2cm"
80432,"136 cm, 258 cm"
80433,"136 cm, 258 cm"
80434,
80435,"11.2 in, 285mm, 31in"
80436,"11.2 in, 285mm, 31in"
80437,7.68kw
80438,
80439,
80440,1.77in
80441,1.77in
80442,12inch
80443,12inch
80444,"6 inch, 22cm"
80445,
80446,44 cm
80447,"90in, 48mm"
80448,"90in, 48mm"
80449,"105mm, 18mm"
80450,"2mm, 9in, 150mm, 3.9in, 100mm, 5.2in, 133mm, 2in"
80451,"27cm, 27cm"
80452,"6cm, 6cm, 6cm"
80453,
80454,
80455,"53cm, 48cm, 13cm"
80456,8.2 in
80457,2in
80458,2in
80459,"35mm, 1.38in"
80460,"35mm, 1.38in"
80461,"45cm, 60cm"
80462,24.5 cm
80463,24.5 cm
80464,"36 inch, 16 inch"
80465,285lbs
80466,"30cm, 65cm, 66cm"
80467,"50.5cm, 24.5cm, 15cm, 48cm"
80468,"20mm, 60mm, 13.9mm, 100mm, 34.8mm, 40mm"
80469,"3in, 4.2in, 2.6in"
80470,"3in, 4.2in, 2.6in"
80471,"9.7cm, 3.82inch, 14cm, 22cm, 8.66inch"
80472,
80473,200 cm
80474,"17.72 in, 98.43 in"
80475,
80476,
80477,78mm
80478,78mm
80479,
80480,"2.76in, 7cm"
80481,"2.76in, 7cm"
80482,"2.76in, 7cm"
80483,"38 cm, 38 cm, 38 cm"
80484,"12.5cm, 12cm, 6cm, 6cm"
80485,"0.35mm, 3.5 in, 6.25 in, 4.5 in"
80486,"11.8inch, 30cm, 3.9inch, 14.2inch, 36cm"
80487,24 cm
80488,24 cm
80489,"3.5 in, 3.1 in, 8 cm, 8.2 in, 21 cm"
80490,"15.3cm, 6.02inch"
80491,"2.7 inch, 4.8 inch, 2.8 inch, 6.3 inch, 5.5 inch"
80492,"72 inch, 72 inch"
80493,"72 inch, 72 inch"
80494,"72 inch, 72 inch"
80495,
80496,"40cm, 111cm, 48cm, 104cm, 30cm, 88cm, 238m, 73cm, 55cm, 55cm"
80497,"1.57 inch, 2.36 inch"
80498,"1.57 inch, 2.36 inch"
80499,
80500,
80501,"12.5cm, 14.5cm, 14cm, 15cm, 13cm"
80502,
80503,
80504,
80505,
80506,"160 cm, 45 cm, 120 cm"
80507,"160 cm, 45 cm, 120 cm"
80508,"13.7in, 3.9in, 13.7in, 2.7in, 13.7in, 3.1in, 13in, 2.3in, 8.3in, 1.6in, 9.4in, 0.9in, 10in, 8in, 8.2in, 1.3in, 13.7in, 4.7in, 13in, 3.3in, 13.7in, 2.7in, 13.7in, 3.1in, 3in, 13in, 2.1in, 9.8in, 6.3in, 4.7in"
80509,"13.7in, 3.9in, 13.7in, 2.7in, 13.7in, 3.1in, 13in, 2.3in, 8.3in, 1.6in, 9.4in, 0.9in, 10in, 8in, 8.2in, 1.3in, 13.7in, 4.7in, 13in, 3.3in, 13.7in, 2.7in, 13.7in, 3.1in, 3in, 13in, 2.1in, 9.8in, 6.3in, 4.7in"
80510,"25cm, 27cm"
80511,
80512,"385mm, 140mm, 260mm"
80513,10.6inch
80514,"7cm, 4cm, 1.6in, 1.6cm"
80515,"7cm, 4cm, 1.6in, 1.6cm"
80516,"13.09 in, 33.3 cm"
80517,"13.09 in, 33.3 cm"
80518,
80519,
80520,
80521,"3.75 inch, 4.5 inch"
80522,"3.75 inch, 4.5 inch"
80523,"3.75 inch, 4.5 inch"
80524,"36in, 2.2in, 4in"
80525,"15mm, 15mm"
80526,"15mm, 15mm"
80527,"152cm, 120cm"
80528,"152cm, 120cm"
80529,"152cm, 120cm"
80530,
80531,
80532,
80533,2.55in
80534,2.55in
80535,16inch
80536,16inch
80537,
80538,"8 cm, 7 cm, 7 cm, 42 cm"
80539,
80540,
80541,"10 cm, 3.9 inch, 123.5 cm, 9.25 inch, 10 cm, 3.9 inch, 23.5 cm, 9.25 inch"
80542,"10 cm, 3.9 inch, 123.5 cm, 9.25 inch, 10 cm, 3.9 inch, 23.5 cm, 9.25 inch"
80543,"6mm, 6mm, 38mm, 6mm, 6mm, 75mm, 100mm"
80544,"6mm, 6mm, 38mm, 6mm, 6mm, 75mm, 100mm"
80545,"15.3 cm, 6 inch, 6 cm, 236 inch, 12 cm, 4.72 inch, 150 cm, 60 inch"
80546,"5cm, 39cm"
80547,"3.6cm, 9.5cm, 8mm, 12mm"
80548,"3.6cm, 9.5cm, 8mm, 12mm"
80549,"1.18 in, 0.87 in, 2.6 in, 4.6in, 2.44 in, 22.13in, 11 in, 7.48 in, 4in, 3.74 in, 1.18in, 5.5 in"
80550,"193cm, 294.6cm, 251.5cm, 203.2cm, 83.8cm"
80551,"40 mm, 40mm"
80552,"40 mm, 40mm"
80553,"40 mm, 40mm"
80554,"115cm, 77cm"
80555,"115cm, 77cm"
80556,4mm
80557,
80558,
80559,
80560,
80561,"77mm, 3.0in, 022.2mm, 00.87in, 225mm"
80562,"54 cm, 5 cm, 21 cm, 5 cm"
80563,
80564,"15 cm, 15 cm, 1.5 cm"
80565,440lbs
80566,440lbs
80567,
80568,
80569,
80570,
80571,40cm
80572,
80573,
80574,18cm
80575,"69cm, 47cm, 40cm"
80576,"18cm, 24cm, 22cm, 30cm"
80577,
80578,
80579,"5cm, 9cm"
80580,"5cm, 9cm"
80581,"2 cm, 8 cm, 8 cm, 4cm, 4cm, 8 cm, 5 cm, 9cm, 6cm"
80582,"2 cm, 8 cm, 8 cm, 4cm, 4cm, 8 cm, 5 cm, 9cm, 6cm"
80583,20inch
80584,20inch
80585,25lbs
80586,"18.5cm, 7.3inch, 15.7cm, 6.18inch"
80587,2gb
80588,"61cm, 24.01in"
80589,"61cm, 24.01in"
80590,17 cm
80591,17 cm
80592,17 cm
80593,"65mm, 2.6 inch, 0 inch"
80594,"65mm, 2.6 inch, 0 inch"
80595,5inch
80596,"45cm, 38cm, 50cm, 42cm, 47cm"
80597,24cm
80598,
80599,"21 cm, 8.26 inch"
80600,"21 cm, 8.26 inch"
80601,"8.6cm, 5.2cm"
80602,
80603,
80604,"215mm, 295mm, 390mm, 95mm, 45mm"
80605,
80606,7 in
80607,7 in
80608,"326mm, 238mm"
80609,
80610,
80611,"13cm, 3cm"
80612,"13cm, 3cm"
80613,180cm
80614,180cm
80615,5 inch
80616,5 inch
80617,
80618,"71 cm, 20 cm"
80619,"150cm, 90cm"
80620,"150cm, 90cm"
80621,"18cm, 4m, 8m, 8m, 13ft, 26ft, 13ft, 26ft, 13ft, 26ft, 3 in, 5in, 9 in"
80622,"18cm, 4m, 8m, 8m, 13ft, 26ft, 13ft, 26ft, 13ft, 26ft, 3 in, 5in, 9 in"
80623,
80624,"137cm, 2cm"
80625,"12cm, 3.3cm, 9.5cm, 27cm, 140cm, 10cm"
80626,60 cm
80627,
80628,"4.33inch, 48inch"
80629,"4.33inch, 48inch"
80630,"70 in, 72 in"
80631,"70 in, 72 in"
80632,"2.2inch, 12.8cm"
80633,"2.2inch, 12.8cm"
80634,19.61in
80635,"30cm, 120cm, 14cm, 14cm"
80636,"30cm, 120cm, 14cm, 14cm"
80637,"90mm, 46mm, 16mm"
80638,"2.7in, 2.7in"
80639,"2.7in, 2.7in"
80640,"2.7in, 2.7in"
80641,"3.14inch, 8cm, 8m"
80642,"3.14inch, 8cm, 8m"
80643,11cm
80644,"18 in, 10.6 in, 18 in"
80645,"9.84 in, 25 cm"
80646,"14inch, 28cm"
80647,"03 m, 40.55 in, 52 m, 59.84 in, 61 m, 63.38 in, 71 cm, 27.95 in"
80648,
80649,"7.8in, 13in, 7in"
80650,"7.8in, 13in, 7in"
80651,"7.8in, 13in, 7in"
80652,"9.65in, 245mm, 68in, 68mm, 9.37in, 238mm"
80653,"9.65in, 245mm, 68in, 68mm, 9.37in, 238mm"
80654,"9.65in, 245mm, 68in, 68mm, 9.37in, 238mm"
80655,"31.5cm, 12.4in"
80656,"31.5cm, 12.4in"
80657,
80658,"36cm, 14.2in"
80659,"36cm, 14.2in"
80660,"36cm, 14.2in"
80661,
80662,
80663,"2.2inch, 3inch"
80664,"2.2inch, 3inch"
80665,"3.54 in, 9 cm"
80666,"3.54 in, 9 cm"
80667,1 cm
80668,1 cm
80669,"9.50cm, 3.73in, 2.50cm, 0.98in"
80670,"5.11in, 9.88in"
80671,"5.11in, 9.88in"
80672,"5.11in, 9.88in"
80673,"86.36cm, 55.88cm, 17.78cm, 116.84cm, 71.12cm, 20.32cm"
80674,"25cm, 22cm"
80675,"25cm, 22cm"
80676,
80677,"7cm, 21cm"
80678,"8cm, 3.4in, 8cm, 3.4in"
80679,"8cm, 3.4in, 8cm, 3.4in"
80680,"2cm, 5.5cm"
80681,"7.48in, 19.45in, 9.45in, 10.83in, 12.99in, 8.27in, 11.81in, 14.57in, 15.55in, 16.93in"
80682,"5.5cm, 2.5cm, 5cm, 7cm"
80683,"68cm, 50cm"
80684,"68cm, 50cm"
80685,"0.98in, 7.87in, 8.27in, 8.27in, 65in, 67in, 11.8in"
80686,"0.98in, 7.87in, 8.27in, 8.27in, 65in, 67in, 11.8in"
80687,"25.5cm, 19.5cm, 30.5cm, 3m"
80688,"35 cm, 60 cm, 100 cm"
80689,"10.5cm, 9cm, 10.5cm, 23cm, 20cm"
80690,"10.5cm, 9cm, 10.5cm, 23cm, 20cm"
80691,"6mm, 12mm, 25mm"
80692,"6mm, 12mm, 25mm"
80693,"5.51 inch, 11.8 inch, 6.5inch, 12.6 inch"
80694,"3.4 inch, 8.3 cm, 20.7 cm"
80695,"3.4 inch, 8.3 cm, 20.7 cm"
80696,"3.4 inch, 8.3 cm, 20.7 cm"
80697,"13cm, 0.5cm, 0.19inch"
80698,2 inch
80699,
80700,
80701,
80702,"9cm, 2cm, 7cm"
80703,92cm
80704,"29cm, 81cm, 29cm, 3cm, 16cm"
80705,
80706,"19cm, 8cm"
80707,"75cm, 35cm"
80708,"75cm, 35cm"
80709,"45 cm, 165 cm, 20 cm, 130 cm"
80710,"75cm, 74cm, 9cm"
80711,"75cm, 74cm, 9cm"
80712,"75cm, 74cm, 9cm"
80713,0.25lb
80714,"14 cm, 8 cm"
80715,"14 cm, 8 cm"
80716,"6cm, 2.4in"
80717,"25cm, 9.8in"
80718,"340mm, 9mm"
80719,"340mm, 9mm"
80720,
80721,"40.16in, 29.53in, 5in, 37in, 19069in, 21.26in, 17.72in, 11.42in"
80722,7.7cm
80723,7.7cm
80724,"40mm, 35mm"
80725,"40mm, 35mm"
80726,"40mm, 35mm"
80727,"7.1cm, 43cm, 10cm"
80728,
80729,
80730,
80731,
80732,
80733,"9 cm, 32.6 cm, 22cm"
80734,16inch
80735,16inch
80736,"35mm, 37mm, 8mm, 13mm, 8mm, 4mm"
80737,"35mm, 37mm, 8mm, 13mm, 8mm, 4mm"
80738,15cm
80739,15cm
80740,15cm
80741,"90inch, 79inch, 59inch, 39inch"
80742,"90inch, 79inch, 59inch, 39inch"
80743,"2inch, 6inch, 6inch"
80744,"2inch, 6inch, 6inch"
80745,"176 cm, 69 in, 163 cm, 64 in, 18 inch, 27 inch, 9.8 inch"
80746,"1in, 28mm"
80747,"1in, 28mm"
80748,
80749,
80750,"157cm, 81in, 24cm, 9.45in, 76in, 5cm"
80751,"38cm, 26cm"
80752,"9.84 in, 25 cm, 18.89 in, 48 cm"
80753,"9.84 in, 25 cm, 18.89 in, 48 cm"
80754,"19cm, 27cm, 46cm"
80755,"65mm, 34m, 300mm"
80756,"20.4cm, 27cm, 4.8cm"
80757,"16 cm, 63in"
80758,"16 cm, 63in"
80759,"16 cm, 63in"
80760,"53cm, 16cm, 15cm"
80761,"53cm, 16cm, 15cm"
80762,"0.19inch, 0.79inch"
80763,"0.19inch, 0.79inch"
80764,"0.19inch, 0.79inch"
80765,"0.8 in, 4.9 in, 2.7 in"
80766,"30cm, 35cm"
80767,"30cm, 35cm"
80768,"1.25 in, 0.25 in, 5.0in, 1.75 in, 0.5 in, 3.1 in, 3.3 in, 0.9 in, 2.8 in, 2.9 in, 3.2 in, 3.1 in, 3.1 in, 2.8 in, 2.9 in, 3.1 in"
80769,"8.2cm, 26.3cm"
80770,"8.2cm, 26.3cm"
80771,"8 inch, 5.3 inch"
80772,"8 inch, 5.3 inch"
80773,"74in, 2in, 2.8in, 1.4in, 1.5in, 6in, 2in, 2in, 2.4in, 2in, 2.7in, 2.7in, 2.7in, 2in"
80774,"74in, 2in, 2.8in, 1.4in, 1.5in, 6in, 2in, 2in, 2.4in, 2in, 2.7in, 2.7in, 2.7in, 2in"
80775,"74in, 2in, 2.8in, 1.4in, 1.5in, 6in, 2in, 2in, 2.4in, 2in, 2.7in, 2.7in, 2.7in, 2in"
80776,"17.7 in, 45 cm, 6.29 in, 16 cm"
80777,"17.7 in, 45 cm, 6.29 in, 16 cm"
80778,
80779,"2.9 inch, 3.1 inch"
80780,
80781,"5cm, 9.5cm, 33.2cm, 9cm, 18.5cm"
80782,20 m
80783,20 m
80784,"15in, 29in, 20in, 4.3in"
80785,"3.94in, 9cm, 3.54in, 9.2cm, 3.62inch, 8cm, 3.15inch"
80786,"3.94in, 9cm, 3.54in, 9.2cm, 3.62inch, 8cm, 3.15inch"
80787,"30cm, 11.81in, 22.8cm, 8.98in, 69in"
80788,"30cm, 11.81in, 22.8cm, 8.98in, 69in"
80789,
80790,
80791,"49cm, 29cm, 23cm, 47cm, 52cm, 70cm, 62cm"
80792,"2.8inch, 2.4inch, 3.6inch"
80793,33cm
80794,"89cm, 30cm, 190cm"
80795,"89cm, 30cm, 190cm"
80796,"9.5cm, 3.74in, 15.3cm"
80797,"8.2inch, 208mm"
80798,5 cm
80799,5 cm
80800,
80801,"158cm, 2cm"
80802,"200g, 7 oz"
80803,
80804,
80805,"5.98in, 15.2cm, 5.1in, 13cm"
80806,
80807,
80808,
80809,
80810,0.9inch
80811,0.9inch
80812,8.3 inch
80813,8.3 inch
80814,"3.93inch, 3.93inch"
80815,
80816,"145mm, 5.71 in, 55mm, 2.17 in"
80817,"145mm, 5.71 in, 55mm, 2.17 in"
80818,"14.5cm, 42.5cm"
80819,"8mm, 43mm"
80820,"8mm, 43mm"
80821,
80822,
80823,"27.56in, 70cm, 31in, 37in, 23in"
80824,240v
80825,"2.6cm, 5.5cm"
80826,"2.6cm, 5.5cm"
80827,"2.6cm, 5.5cm"
80828,
80829,"6.2 in, 16 cm, 6.5 in, 9 in, 17 cm, 23 cm"
80830,"80mm, 20cm"
80831,
80832,
80833,
80834,
80835,
80836,24 in
80837,24 in
80838,"19cm, 9.8in, 25cm, 8cm"
80839,"32 in, 11.5 in"
80840,"50cm, 19.7in, 39.4in, 100 cm"
80841,"50cm, 19.7in, 39.4in, 100 cm"
80842,"55mm, 6.5mm"
80843,
80844,"52cm, 20.4inch, 122cm, 48inch, 58cm, 22.8inch, 150cm, 59inch"
80845,
80846,
80847,
80848,"12 inch, 13 inch"
80849,"12 inch, 13 inch"
80850,"12 inch, 13 inch"
80851,"47cm, 17cm, 6.7inch, 17cm, 3cm, 30cm, 8inch"
80852,"5.11in, 13cm"
80853,"5.11in, 13cm"
80854,"11 in, 28cm, 9.4 in, 24cm, 6 in, 4cm, 2.4 in, 1cm"
80855,
80856,
80857,
80858,
80859,
80860,40 in
80861,40 in
80862,40 in
80863,"9cm, 3.5in"
80864,"9cm, 3.5in"
80865,"9cm, 3.5in"
80866,"3.2inch, 6inch"
80867,"101mm, 36mm"
80868,"101mm, 36mm"
80869,
80870,"14.5 inch, 6.6 inch, 2.3 inch, 6.6 inch"
80871,"5.12in, 13cm"
80872,"5.12in, 13cm"
80873,"5.1 in, 13 cm"
80874,"5.1 in, 13 cm"
80875,"025cm, 075cm, 075cm, 8m, 15m"
80876,16 in
80877,"1in, 2.0in, 9.0in, 9.0in, 11.8in"
80878,"30 cm, 20 cm"
80879,"30 cm, 20 cm"
80880,"68cm, 26.8in"
80881,"68cm, 26.8in"
80882,"68cm, 26.8in"
80883,"32cm, 11cm, 29cm, 8.3inch, 10.9inch"
80884,"3.9in, 9in, 20cm"
80885,310cm
80886,"220 cm, 5 cm"
80887,"220 cm, 5 cm"
80888,"9 inch, 23cm"
80889,"188mm, 65.8cm, 18.8cm, 5cm"
80890,
80891,
80892,4.8in
80893,4.8in
80894,"16 cm, 14 cm, 14 cm"
80895,297mm
80896,
80897,
80898,
80899,
80900,"8cm, 3.15in, 18cm, 7.1in, 13cm, 5.12in"
80901,"8cm, 3.15in, 18cm, 7.1in, 13cm, 5.12in"
80902,
80903,
80904,
80905,14cm
80906,14cm
80907,14cm
80908,"8.3cm, 3.26in, 3.75in, 12.7cm"
80909,
80910,"13.5cm, 5.31in, 6.88in, 2.67in, 5.51in"
80911,"13.5cm, 5.31in, 6.88in, 2.67in, 5.51in"
80912,"50 lb, 50 lb"
80913,72 in
80914,72 in
80915,72 in
80916,
80917,"3in, 11cm"
80918,"4.7in, 12cm, 2.55in, 6.5 cm"
80919,"4.7in, 12cm, 2.55in, 6.5 cm"
80920,150kg
80921,150kg
80922,
80923,
80924,
80925,
80926,"250 cm, 60 cm, 1100 cm"
80927,
80928,
80929,"13.5cm, 5.31in, 19.5cm, 7.67in"
80930,8cm
80931,8cm
80932,"73.4mm, 37mm, 37mm"
80933,"13inch, 9 inch"
80934,"13inch, 9 inch"
80935,"7cm, 2.8inch"
80936,260mm
80937,
