index,prediction
14188,"3.46 in, 8.8 cm, 2.48 in, 6.3 cm, 2.16 in, 5.5 cm, 1.49 in, 3.8 cm"
14189,"242 mm, 207 mm"
14190,6 cm
14191,6 cm
14192,
14193,0 w
14194,"21cm, 8in, 28cm, 11in"
14195,"190 cm, 5 cm, 5  cm"
14196,
14197,
14198,"1mm, 6inch, 8mm, 16inch"
14199,
14200,"1550 mm, 0250 mm, 0250 mm"
14201,"5.3 in, 13.5 cm, 5.3 in, 13.5 cm"
14202,"5.3 in, 13.5 cm, 5.3 in, 13.5 cm"
14203,8cm
14204,8cm
14205,
14206, ml
14207,
14208,
14209,40 cm
14210,40 cm
14211,40 cm
14212,"4.7inch, 1.7inch"
14213,"4.7inch, 1.7inch"
14214,
14215,
14216,
14217,
14218,240 cm
14219,"5.0 in, 12.6 cm, 3.4 in, 8.6 cm"
14220,"5.0 in, 12.6 cm, 3.4 in, 8.6 cm"
14221,"5.0 in, 12.6 cm, 3.4 in, 8.6 cm"
14222,"7 cm, 2.75 in"
14223,"7 cm, 2.75 in"
14224,"465 mm, 180 mm"
14225,"465 mm, 180 mm"
14226,"4.6 cm, 1.81 in, 4.2 cm, 1.65 in, 2.7 cm, 06 in, 5 cm, 97 in"
14227,"4.6 cm, 1.81 in, 4.2 cm, 1.65 in, 2.7 cm, 06 in, 5 cm, 97 in"
14228,
14229,
14230,"35mm, 0152mm"
14231,
14232,
14233,
14234,"12v, 120w"
14235,"12v, 120w"
14236,"3.9 in, 10.0 cm, 6.3 in, 16.0 cm"
14237,"3.9 in, 10.0 cm, 6.3 in, 16.0 cm"
14238,
14239,600 lbs
14240,600 lbs
14241,"7cm, 12cm"
14242,"7cm, 12cm"
14243,153 mm
14244,153 mm
14245,153 mm
14246,"4cm, 4.8cm, 3.2cm"
14247,"49 cm, 16.9 cm, 74in"
14248,"49 cm, 16.9 cm, 74in"
14249,"80 cm, 80 cm"
14250,"80 cm, 80 cm"
14251,
14252,610g
14253,
14254,
14255,12v
14256,12v
14257,
14258,"29.7cm, 11.7in, 3cm"
14259,
14260,"500w, 750w"
14261,"500w, 750w"
14262,
14263,90cm
14264,90cm
14265,50g
14266,"7.8in, 3.9in, 3.9in, 33cm"
14267,4cm
14268,
14269,"231 mm, 90 mm"
14270,73mm
14271,73mm
14272,5.75in
14273,"300kg, 660lbs, 300kg, 660lbs"
14274,"300kg, 660lbs, 300kg, 660lbs"
14275,"22cm, 5.5cm, 13cm"
14276,
14277,
14278,
14279,10 cm
14280,10 cm
14281,35 cm
14282,35 cm
14283,120 cm
14284,
14285,"7cm, 6cm"
14286,"7cm, 6cm"
14287,"7cm, 4.4cm"
14288,"7cm, 4.4cm"
14289,
14290,
14291,1.9in
14292,
14293,
14294,
14295,
14296,
14297,125v
14298,
14299,125v
14300,1 lb
14301,300 cm
14302,300 cm
14303,2.76inch
14304,2.76inch
14305,2.76inch
14306,
14307,
14308,
14309,
14310,
14311,
14312,
14313,25.8mm
14314,25.8mm
14315,
14316,
14317,"50 cm, 50 cm"
14318,
14319,
14320,
14321,
14322,"2.9 in, 7.5 cm, 3.9 in, 10.0 cm"
14323,"2.9 in, 7.5 cm, 3.9 in, 10.0 cm"
14324,
14325,
14326,
14327,
14328,"6.30in, 16cm, 1.97in"
14329,"6.30in, 16cm, 1.97in"
14330,"3.5cm, 3.5cm, 10.5cm"
14331,"3.5cm, 3.5cm, 10.5cm"
14332,1338mm
14333,1338mm
14334,"20cm, 7.9in"
14335,"20cm, 7.9in"
14336,
14337,
14338,"80 mm, 92 mm"
14339,"80 mm, 92 mm"
14340,"75mm, 108mm, 88mm"
14341,5.5 cm
14342,5.5 cm
14343,"5.5cm, 2.16in, 4.4cm, 8cm, 4.25in, 173in"
14344,
14345,
14346,
14347,
14348,
14349,
14350,41423g
14351,120 volt
14352,46kw
14353,46kw
14354,
14355,"100 cm, 180 cm, 95 cm"
14356,"90 cm, 60 cm"
14357,"90 cm, 60 cm"
14358,600 g
14359,"10.23 in, 26 cm, 13.38 in, 34 cm"
14360,"10.23 in, 26 cm, 13.38 in, 34 cm"
14361,"113.77 in, 35 cm, 13.77 in, 35 cm"
14362,"113.77 in, 35 cm, 13.77 in, 35 cm"
14363,
14364,
14365,
14366,
14367,
14368,220lbs
14369,
14370,"2w, 120v"
14371,
14372,"2w, 120v"
14373,
14374,155 lbs
14375,"8.0 in, 20.3 cm, 4.8 in, 12.2 cm"
14376,"8.0 in, 20.3 cm, 4.8 in, 12.2 cm"
14377,
14378,
14379,
14380,
14381,
14382,
14383,85g
14384,"19 cm, 152 cm"
14385,
14386,
14387,
14388,1450w
14389,1450w
14390,
14391,
14392,
14393,
14394,
14395,
14396,"22 inch, 38 inch"
14397,160 cm
14398,160 cm
14399,3.2cm
14400,
14401,
14402,
14403,80 cm
14404,80 cm
14405,80 cm
14406,9.44inch
14407,9.44inch
14408,
14409,
14410,
14411,
14412,"10.2in, 26cm"
14413,"10cm, 6.5cm, 7cm"
14414,3in
14415,3in
14416,"12cm, 1.8cm"
14417,6w
14418,"40 cm, 5 cm, 75 cm"
14419,
14420,"35.43 in, 90 cm, 23.6 in, 60cm"
14421,"35.43 in, 90 cm, 23.6 in, 60cm"
14422,"35.43 in, 90 cm, 23.6 in, 60cm"
14423,
14424,43cm
14425,43cm
14426,"40cm, 70cm"
14427,"38cm, 60cm"
14428,"38cm, 60cm"
14429,
14430,69 g
14431,"300lbs, 66lbs"
14432,"300lbs, 66lbs"
14433,"3.14 in, 8 cm, 1.29 in, 3.3 cm"
14434,"3.14 in, 8 cm, 1.29 in, 3.3 cm"
14435,
14436,
14437,
14438,"40 cm, 48 cm"
14439,"17cm, 6.69in"
14440,"17cm, 6.69in"
14441,
14442,
14443,
14444,"9.2kg, 150g"
14445,"126mm, 38mm"
14446,"126mm, 38mm"
14447,
14448,
14449,
14450,28g
14451,240v
14452,
14453,240v
14454,
14455,
14456,"4.5 in, 11.5 cm, 1.7 in"
14457,"4.5 in, 11.5 cm, 1.7 in"
14458,
14459,"5.9 in, 15 cm"
14460,"5.9 in, 15 cm"
14461,"5.9 in, 15 cm"
14462,"28cm, 17cm, 8cm, 15cm"
14463,67lbs
14464,501.6g
14465,33cm
14466,33cm
14467,"8 inch, 8 cm"
14468,"8 inch, 8 cm"
14469,
14470,
14471,
14472,16.5cm
14473,"17.4cm, 6.85in, 7.4cm, 2.75in"
14474,"17.4cm, 6.85in, 7.4cm, 2.75in"
14475,7.8 in
14476,567g
14477,
14478,
14479,5v
14480,
14481,"4.33inch, 15.50cm"
14482,"4.33inch, 15.50cm"
14483,2.76inch
14484,2.76inch
14485,
14486,
14487,"3.3 in, 8.5 cm"
14488,"3.3 in, 8.5 cm"
14489,"2cm, 9cm"
14490,"2cm, 9cm"
14491,
14492,"20cm, 7.8in, 15cm, 5.9in"
14493,"20cm, 7.8in, 15cm, 5.9in"
14494,"1.9 in, 5.0 cm, 1.5 in, 4.0 cm"
14495,"1.9 in, 5.0 cm, 1.5 in, 4.0 cm"
14496,"1.9 in, 5.0 cm, 1.5 in, 4.0 cm"
14497,12v
14498,
14499,
14500,"150kg, 330lb"
14501,
14502,
14503,8.59lb
14504,
14505,
14506,
14507,
14508,
14509,"10.2cm, 15.2cm"
14510,"40cm, 200cm, 78.7inch, 12cm"
14511,72mm
14512,72mm
14513,72mm
14514,
14515,20 pound
14516,20 pound
14517,"30cm, 20.8cm"
14518,"30cm, 20.8cm"
14519,"15.6 in, 39.5 cm, 22.6 in, 57.5 cm"
14520,"15.6 in, 39.5 cm, 22.6 in, 57.5 cm"
14521,
14522,
14523,
14524,
14525,8 cm
14526,8 cm
14527,"25cm, 6.40cm"
14528,"25cm, 6.40cm"
14529,"40 cm, 40 cm"
14530,"40 cm, 40 cm"
14531,"132 lbs, 4132lbs"
14532,"8cm, 8cm, 2.5cm"
14533,
14534,
14535,226g
14536,
14537,
14538,
14539,
14540,800 lbs
14541,300w
14542,
14543,
14544,
14545,32.64w
14546,32.64w
14547,
14548,"24cm, 9cm"
14549,"24cm, 9cm"
14550,1907g
14551,
14552,
14553,
14554,
14555,29 g
14556,454 g
14557,90 cm
14558,"265lbs, 265lbs, 265 lbs"
14559,"9 cm, 7 cm"
14560,
14561,
14562,
14563,"21in, 53.3cm, 14 in"
14564,
14565,
14566,
14567,"200mm, 7.87in"
14568,"200mm, 7.87in"
14569,"38.4 cm, 21.8 cm, 4.5 cm"
14570,"3.1 in, 2 in"
14571,"3.1 in, 2 in"
14572,
14573,
14574,
14575,
14576,"28g, 22g, 3g, 7g, 16g, 2g, 15mg, 3mg"
14577,
14578,150kg
14579,"45cm, 5cm"
14580,"45cm, 5cm"
14581,18 cm
14582,18 cm
14583,198g
14584,
14585,"18cm, 7cm, 15cm"
14586,5lb
14587,"7 cm, 7 cm"
14588,"7 cm, 7 cm"
14589,"0.96 in, 2.46 cm, 2.38 in, 6.05 cm"
14590,"0.96 in, 2.46 cm, 2.38 in, 6.05 cm"
14591,"29.5 in, 75 cm, 1.9 in, 5 cm"
14592,"29.5 in, 75 cm, 1.9 in, 5 cm"
14593,140lbs
14594,
14595,"15.7 in, 40.0 cm, 15.7 in, 0 cm"
14596,
14597,
14598,
14599,
14600,
14601,120w
14602,120w
14603,
14604,
14605,
14606,
14607,
14608,38cm
14609,"34cm, 30cm, 45cm"
14610,"2.7cm, 1.06in, 2.7cm, 1.06in"
14611,
14612,75g
14613,"3 cm, 22 cm, 12 cm"
14614,"3 cm, 22 cm, 12 cm"
14615,16cm
14616,16cm
14617,
14618,"60cm, 34cm, 34cm"
14619,"60cm, 34cm, 34cm"
14620,
14621,"600mm, 20mm, 75mm"
14622,"40cm, 5.5in, 40cm"
14623,"2.36in, 4.64in"
14624,"2.36in, 4.64in"
14625,
14626,
14627,7mm
14628,
14629,
14630,
14631,"120 cm, 0 cm"
14632,"120 cm, 0 cm"
14633,"150kg, 330lbs"
14634,"150kg, 330lbs"
14635,"150kg, 150kg"
14636,
14637,
14638,
14639,"36w, 120v"
14640,"36w, 120v"
14641,
14642,
14643,"3.93in, 10cm, 3.54in, 9cm"
14644,"3.93in, 10cm, 3.54in, 9cm"
14645,
14646,
14647,
14648,
14649,
14650,180 cm
14651,300 lb
14652,
14653,
14654,"46 cm, 36 cm, 26 cm"
14655,"46 cm, 36 cm, 26 cm"
14656,
14657,
14658,7.2 cm
14659,24cm
14660,176lbs
14661,30cm
14662,
14663,
14664,"500g, 1.10lb"
14665,26mm
14666,26mm
14667,"72 cm, 80 cm"
14668,
14669,
14670,
14671,
14672,"78mm, 3.07in, 45mm, 1.77in"
14673,"750 w, 750w"
14674,"750 w, 750w"
14675,
14676,
14677,"2.6 in, 6.5 cm, 6.9 in, 17.5 cm"
14678,
14679,"119mm, 4.69in, 28mm"
14680,
14681,"18.5 in, 47 cm, 7 in, 18 cm"
14682,"18.5 in, 47 cm, 7 in, 18 cm"
14683,
14684, l
14685,"0.6 in, 1.4 cm"
14686,"0.6 in, 1.4 cm"
14687,
14688,
14689,
14690,"9.3cm, 10.2cm"
14691,"10cm, 15cm, 10cm"
14692,"10cm, 15cm, 10cm"
14693,"10cm, 15cm, 10cm"
14694,
14695,"14mm, 14mm"
14696,"14mm, 14mm"
14697,"14mm, 14mm"
14698,68 cm
14699,68 cm
14700,"25kg, 25kg"
14701,"8.7in, 22cm, 7.9in, 20cm"
14702,"8.7in, 22cm, 7.9in, 20cm"
14703,"8.7in, 22cm, 7.9in, 20cm"
14704,"7.86 in, 20 cm, 2.36 in, 6 cm"
14705,"7.86 in, 20 cm, 2.36 in, 6 cm"
14706,
14707,
14708,
14709,
14710,
14711,
14712,
14713,"120v, 48w"
14714,"120v, 48w"
14715,"3 inch, 77mm, 3 inch, 1.6 inch, 77mm"
14716,"120v, 25w"
14717,"120v, 25w"
14718,
14719,
14720,
14721,"30cm, 30cm, 60cm, 60cm"
14722,"97in, 5cm"
14723,"97in, 5cm"
14724,
14725,
14726,"9.8cm, 3.8in"
14727,"9.8cm, 3.8in"
14728,"1cm, 8inch"
14729,"23 kg, 9kg, 23 kg"
14730,"23 kg, 9kg, 23 kg"
14731,8.5mm
14732,8.5mm
14733,8.5mm
14734,"4.5 in, 11 cm"
14735,"4.5 in, 11 cm"
14736,"4.5 in, 11 cm"
14737,"28 mm, 8.75 in, 22.2 cm"
14738,"28 mm, 8.75 in, 22.2 cm"
14739,
14740,
14741,
14742,
14743,2.4v
14744,
14745,"136mm, 5.35in, 261mm, 10.2in, 77mm, 3.03in, 164mm, 6.45in"
14746,"3.7v, 3.7v, 3.7v"
14747,"98in, 2.5cm"
14748,"98in, 2.5cm"
14749,"4.5 in, 11.6 cm, 11.4 in, 29 cm"
14750,"4.5 in, 11.6 cm, 11.4 in, 29 cm"
14751,"21cm, 5.5cm"
14752,"21cm, 5.5cm"
14753,
14754,
14755,"1.06in, 2.7cm, 1.97in, 1.06in, 2.7cm, 1.57in, 4cm"
14756,45cm
14757,"220kg, 440lbs"
14758,"220kg, 440lbs"
14759,4kg
14760,
14761,
14762,
14763,
14764,"45mm, 68mm, 38mm"
14765,
14766,"7.9in, 11.9in, 30cm"
14767,"40w, 120v"
14768,"40w, 120v"
14769,25cm
14770,25cm
14771,25cm
14772,"25 mm, 50 mm"
14773,"45cm, 55cm, 55cm"
14774,"10.6in, 27cm, 5.5in, 14cm"
14775,"10.6in, 27cm, 5.5in, 14cm"
14776,15g
14777,"4.8cm, 6cm, 8cm"
14778,
14779,120w
14780,120w
14781,
14782,
14783,
14784,
14785,
14786,
14787,
14788,"1.8cm, 70in"
14789,280cm
14790,
14791,"43.6 in, 36 in"
14792,1500 watt
14793,1500 watt
14794,
14795,"147mm, 177mm, 96in, 8in"
14796,"147mm, 177mm, 96in, 8in"
14797,"88 cm, 5 cm, 25 cm"
14798,
14799,
14800,
14801,
14802,
14803,45 cm
14804,200 kg
14805,"90 cm, 200 cm, 208 cm, 5 cm"
14806,
14807,70 cm
14808,70 cm
14809,70 cm
14810,"16cm, 6.29in"
14811,"16cm, 6.29in"
14812,"15cm, 5.5cm"
14813,"54 in, 108 in"
14814,"54 in, 108 in"
14815,75cm
14816,3in
14817,3in
14818,
14819,
14820,"440lb, 20kg"
14821,"440lb, 20kg"
14822,
14823,
14824,
14825,
14826,
14827,
14828,
14829,
14830,
14831,40g
14832,"21mm, 21mm"
14833,"7.08 in, 18.0 cm, 1.33 in, 3.4 cm"
14834,"7.08 in, 18.0 cm, 1.33 in, 3.4 cm"
14835,500 cm
14836,"6.30in, 9.84in, 25cm, 59.45in, 9.84in, 22.05in, 151cm, 25cm, 56cm, 35.63in"
14837,30 lbs
14838,6.2inch
14839,6.2inch
14840,6.2inch
14841,200 cm
14842,9v
14843,
14844,"200lb, 90.7 kg"
14845,
14846,"93 cm, 23 cm"
14847,"19.6 in, 50 cm"
14848,"19.6 in, 50 cm"
14849,"30cm, 2cm, 15cm, 22cm"
14850,"30cm, 2cm, 15cm, 22cm"
14851,
14852,
14853,
14854,
14855,
14856,0.65kg
14857,
14858,"1.97 in, 5 cm, 1.97 in, 5 cm"
14859,"1.97 in, 5 cm, 1.97 in, 5 cm"
14860,
14861,
14862,
14863,
14864,
14865,"266mm, 130cm"
14866,"266mm, 130cm"
14867,"266mm, 130cm"
14868,"13.8cm, 5.43inch, 12inch"
14869,
14870,
14871,"18w, 75w"
14872,240g
14873,
14874,
14875,
14876,
14877,
14878,"5.1in, 13cm"
14879,"5.1in, 13cm"
14880,"5.1in, 13cm"
14881,
14882,
14883,
14884,"20cm, 65cm, 55cm, 45cm, 180cm"
14885,
14886,8 oz
14887,
14888,
14889,
14890,
14891,
14892,
14893,250 pound
14894,
14895,
14896,
14897,051 g
14898,"42mm, 44mm, 34mm"
14899,30cm
14900,30cm
14901,10.3cm
14902,
14903,
14904,
14905,
14906,
14907,"049 cm, 5 cm"
14908,"049 cm, 5 cm"
14909,"20 kg, 45 lb"
14910,18v
14911,18v
14912,"12v, 18v, 5v"
14913,"12v, 18v, 5v"
14914,
14915,37g
14916,
14917,
14918,"8cm, 9cm"
14919,"22cm, 18cm, 68cm"
14920,
14921,"5 cm, 1.5 cm"
14922,"5 cm, 1.5 cm"
14923,"8.07 in, 20.5 cm, 4.52 in, 11.5 cm"
14924,"6.29in, 16cm, 2.55in"
14925,"6.29in, 16cm, 2.55in"
14926,7cm
14927,7cm
14928,"8.8 inch, 2.5 inch"
14929,"8.8 inch, 2.5 inch"
14930,
14931,
14932,
14933,
14934,2.1kg
14935,"12cm, 11.8in, 30cm"
14936,"12cm, 11.8in, 30cm"
14937,40w
14938,40w
14939,640w
14940,640w
14941,
14942,
14943,
14944,
14945,
14946,
14947,21.8 lbs
14948,"2.7inch, 7cm, 35.4inch, 90cm"
14949,
14950,2000w
14951,2000w
14952,
14953,"180kg, 50g"
14954,
14955,
14956,
14957,
14958,
14959,
14960,93 cm
14961,"120 cm, 80 cm"
14962,"120 cm, 80 cm"
14963,"22cm, 8.7in"
14964,"22cm, 8.7in"
14965,
14966,"330 lbs, 330 lbs"
14967,"105mm, 13inch, 78inch"
14968,
14969,
14970,"2.55 in, 6.5 cm"
14971,
14972,
14973,
14974,
14975,"1.5 in, 4.0 cm, 3.2 in, 8.3 cm"
14976,"1.5 in, 4.0 cm, 3.2 in, 8.3 cm"
14977,
14978,
14979,"7 mm, 6 cm, 8 cm"
14980,"7 mm, 6 cm, 8 cm"
14981,95kg
14982,"2.6 in, 6.5 cm, 1.6 in, 4.0 cm"
14983,"2.6 in, 6.5 cm, 1.6 in, 4.0 cm"
14984,"6cm, 11.2cm"
14985,
14986,"1.9cm, 6.7cm"
14987,
14988,"9.5 in, 3.5 in, 4.7 in"
14989,"9.5 in, 3.5 in, 4.7 in"
14990,1.1 lbs
14991,
14992,7cm
14993,7cm
14994,
14995,920g
14996,
14997,
14998,
14999,
15000,
15001,"11.67in, 29.7cm, 16.51in, 42cm"
15002,"82 cm, 68.5 cm, 59.5 cm, 68 cm, 203 cm"
15003,
15004,
15005,"10.5cm, 4.13inch, 4.5cm, 1.77inch, 6cm, 2.36inch"
15006,81182g
15007,
15008,"1.6 in, 4.0 cm, 4.1in, 10.5 cm"
15009,"1.6 in, 4.0 cm, 4.1in, 10.5 cm"
15010,
15011,
15012,
15013,"12cm, 012cm"
15014,"15cm, 30cm, 48cm, 58cm"
15015,
15016,"53 cm, 32 cm, 16.3 cm"
15017,
15018, l
15019,
15020,"2.5 in, 63.5 mm, 4.25 in, 107.95 mm"
15021,"2.5 in, 63.5 mm, 4.25 in, 107.95 mm"
15022,014g
15023,0mg
15024,"9 cm, 8 cm"
15025,"9 cm, 8 cm"
15026,"9 cm, 8 cm"
15027,
15028,
15029,
15030,
15031,"40mm, 45mm, 18mm, 98mm"
15032,440lbs
15033,440lbs
15034,"19.5 in, 15.0 in, 26.9 in"
15035,"127cm, 29.9cm, 2cm"
15036,
15037,4.41inch
15038,
15039,
15040,"8.6cm, 3.38in"
15041,12 oz
15042,
15043,350lbs
15044,
15045,"750w, 1500w"
15046,
15047,
15048,"0.3 in, 0.8 cm, 1.1 in, 3 cm"
15049,500mg
15050,
15051,
15052,
15053,"39cm, 4cm"
15054,"120 cm, 34 cm"
15055,"21cm, 16cm"
15056,"21cm, 16cm"
15057,
15058,"1.9 in, 5.0 cm, 41.3 in, 105.0 cm"
15059,"1.9 in, 5.0 cm, 41.3 in, 105.0 cm"
15060,
15061,
15062,
15063,
15064,
15065,
15066,"11.0 in, 28.0 cm, 11.0 in, 28.0 cm"
15067,"11.0 in, 28.0 cm, 11.0 in, 28.0 cm"
15068,"975 m, 42 m, 625 m"
15069,
15070,"220 g, 220 g"
15071,8cm
15072,8cm
15073,330lb
15074,
15075,
15076,
15077,
15078,
15079,25lb
15080,
15081,
15082,
15083,
15084,"20cm, 7.8in"
15085,
15086,"36cm, 12cm, 15cm"
15087,24cm
15088,24cm
15089,0.27kg
15090,05 g
15091, ml
15092,5mm
15093,5mm
15094,15 g
15095,454g
15096,"12 inch, 9 inch"
15097,"12 inch, 9 inch"
15098,"34cm, 13.38in"
15099,"34cm, 13.38in"
15100,"34cm, 13.38in"
15101,
15102,
15103,"9cm, 3.5cm"
15104,"9cm, 3.5cm"
15105,"25cm, 9.5cm"
15106,"25cm, 9.5cm"
15107,
15108,
15109,22.61lbs
15110,30g
15111,"85 cm, 50 cm, 40 cm"
15112,"9cm, 12cm, 12cm"
15113,"20 mm, 0.79 in"
15114,"16.00cm, 6.30in"
15115,"16.00cm, 6.30in"
15116,
15117,"29cm, 7.5cm, 16cm"
15118,8 oz
15119,80 cm
15120,"6cm, 2.36in"
15121,"6cm, 2.36in"
15122,4.13in
15123,4.13in
15124,18v
15125,"15cm, 12.5cm"
15126,"57cm, 3cm, 7cm"
15127,
15128,
15129,"15.5 cm, 12 cm, 4 cm"
15130,"140mm, 5.5in"
15131,"140mm, 5.5in"
15132,37lbs
15133,
15134,2 in
15135,78 cm
15136,"28cm, 28cm"
15137,"808.5 oz, 2lbs, 8oz"
15138,"7.08in, 18cm, 5.12in, 13cm, 2mm, 08in"
15139,"7.08in, 18cm, 5.12in, 13cm, 2mm, 08in"
15140,"7.86 in, 20 cm, 2.36 in, 6 cm"
15141,"7.86 in, 20 cm, 2.36 in, 6 cm"
15142,"7.86 in, 20 cm, 2.36 in, 6 cm"
15143,"1280mm, 33mm, 630mm"
15144,"1280mm, 33mm, 630mm"
15145,300 lbs
15146,"34 inch, 34 inch, 16 inch"
15147,"34 inch, 34 inch, 16 inch"
15148,"2.5 in, 6.5 cm, 2.6 in, 6.7 cm"
15149,"2.5 in, 6.5 cm, 2.6 in, 6.7 cm"
15150,"2.5 in, 6.5 cm, 2.6 in, 6.7 cm"
15151,"189.18cm, 38.18m, 65.99cm"
15152,
15153,
15154,
15155,426g
15156,"80 cm, 160 cm, 6 in"
15157,"80 cm, 160 cm, 6 in"
15158,1.5kg
15159,"2.36 in, 6 cm, 1.97 in, 5 cm"
15160,"2.36 in, 6 cm, 1.97 in, 5 cm"
15161,330lbs
15162,
15163,
15164,
15165,
15166,"5cm, 5cm"
15167,"5cm, 5cm"
15168,"5cm, 5cm"
15169,100 cm
15170,100 cm
15171,100 cm
15172,
15173,
15174,"1 m, 4in"
15175,
15176,"108in, 274cm"
15177,
15178,"16g, 9g, 710 mg"
15179,
15180,
15181,20v
15182,0.4lb
15183,93cm
15184,
15185,
15186,
15187,
15188,25.3cm
15189,25.3cm
15190,25.3cm
15191,
15192,
15193,20v
15194,
15195,12v
15196,0.99 lb
15197,4.3in
15198,4.3in
15199,"4.92 in, 12.5 cm, 3.74 in, 9.5 cm"
15200,"4.92 in, 12.5 cm, 3.74 in, 9.5 cm"
15201,"30cm, 15cm"
15202,"30cm, 15cm"
15203,
15204,17.7 cm
15205,17.7 cm
15206,
15207,9cm
15208,9cm
15209,"62cm, 24.4in"
15210,"1.8cm, 13cm"
15211,"1.8cm, 13cm"
15212,
15213,1000 w
15214,1000 w
15215,"10.9cm, 4.29in"
15216,"10.9cm, 4.29in"
15217,"10.9cm, 4.29in"
15218,
15219,12v
15220,12v
15221,
15222,"40.6cm, 160cm, 26cm"
15223,
15224,
15225,
15226,
15227,
15228,
15229,
15230,
15231,
15232,6w
15233,6w
15234,"50 m, 00 m, 00 m, 00 m"
15235,"50 m, 00 m, 00 m, 00 m"
15236,
15237,
15238,"3.8 in, 3.5 in, 3 in, 10.5 in, 10.5 in, 8.2 in"
15239,"3.8 in, 3.5 in, 3 in, 10.5 in, 10.5 in, 8.2 in"
15240,
15241,
15242,
15243,
15244,7.7lbs
15245,
15246,
15247,202g
15248,
15249,"20v, 3401 v"
15250,"20v, 3401 v"
15251,
15252,
15253,
15254,"6 cm, 2.9 in, 7.5 cm"
15255,"6 cm, 2.9 in, 7.5 cm"
15256,"6 cm, 2.9 in, 7.5 cm"
15257,
15258,"17 cm, 90 cm"
15259,
15260,35 g
15261,"480 cm, 80 cm"
15262,
15263,
15264,
15265,
15266,"120 cm, 36 cm"
15267,2268g
15268,
15269,"3.14 in, 8 cm, 6.29 in, 16 cm"
15270,"3.14 in, 8 cm, 6.29 in, 16 cm"
15271,"174 cm, 60 cm"
15272,"174 cm, 60 cm"
15273,"48cm, 29cm, 24cm, 42cm"
15274,"48cm, 29cm, 24cm, 42cm"
15275,"6cm, 20.5cm, 7cm"
15276,
15277,
15278,
15279,"5.9 in, 15 cm, 2.3 in, 6 cm"
15280,"5.9 in, 15 cm, 2.3 in, 6 cm"
15281,"5.9 in, 15 cm, 2.3 in, 6 cm"
15282,
15283,
15284,
15285,
15286,
15287,
15288,
15289,
15290,"5.0 in, 12.8 cm, 2.7 in, 6.9 cm"
15291,"5.0 in, 12.8 cm, 2.7 in, 6.9 cm"
15292,
15293,12.5kg
15294,
15295,
15296,
15297,
15298,
15299,
15300,
15301,"3cm, 8cm, 3cm"
15302,
15303,
15304,"50mm, 1.96in, 28mm"
15305,"44mm, 75mm"
15306,"44mm, 75mm"
15307,"91.4cm, 33cm"
15308,"91.4cm, 33cm"
15309,
15310,
15311,"11.2cm, 2.7cm, 19.8cm"
15312,"36 mm, 60 mm"
15313,21v
15314,"1.6 inch, 4.1 cm, 2.4 inch, 6 cm, 3.4 inch, 8.3 cm"
15315,
15316,
15317,
15318,
15319,1.5 lb
15320,
15321,
15322,60 lbs
15323,
15324,
15325,"250 cm, 8 cm"
15326,"6.68 in, 17.0 cm, 4.32 in, 11.0 cm"
15327,"6.68 in, 17.0 cm, 4.32 in, 11.0 cm"
15328,2.8cm
15329,2.8cm
15330,2.8cm
15331,"2.75in, 27cm, 1.18in, 3cm, 7in, 9in, 15cm, 8.25in, 21cm, 87in, 20cm"
15332,
15333,
15334,"52cm, 20.5in, 20cm, 7.9in"
15335,"52cm, 20.5in, 20cm, 7.9in"
15336,"52cm, 20.5in, 20cm, 7.9in"
15337,
15338,
15339,"8.8cm, 3.46in, 6.8cm, 2.68in"
15340,90cm
15341,
15342,
15343,
15344,"15.2cm, 15.9cm"
15345,"15.2cm, 15.9cm"
15346,
15347,
15348,150kg
15349,650 lbs
15350,
15351,
15352,"118 cm, 75 cm"
15353,"118 cm, 75 cm"
15354,"97mm, 3.5in"
15355,"97mm, 3.5in"
15356,"97mm, 3.5in"
15357,36 cm
15358,"10 cm, 9 cm"
15359,
15360,
15361,
15362,
15363,220 lbs
15364,"23cm, 9cm, 21cm, 48cm"
15365,160 cm
15366,160 cm
15367,160 cm
15368,
15369,"500 lb, 450 lb"
15370,
15371,
15372,
15373,
15374,
15375,
15376,"92cm, 85cm, 83.06cm"
15377,
15378,
15379,
15380,
15381,"43.4 cm, 33.4 cm, 2.5 cm"
15382,"100 cm, 80 cm"
15383,"100 cm, 80 cm"
15384,"57 inch, 60 inch"
15385,"57 inch, 60 inch"
15386,
15387,"10g, 2g, 807 g"
15388,
15389,
15390,
15391,"230 mm, 310 mm"
15392,"4 cm, 72 cm, 80 cm"
15393,
15394,"38cm, 35cm, 29cm"
15395,"12v, 12v"
15396,
15397,3cm
15398,3cm
15399,12v
15400,12v
15401,1200g
15402,"0 cm, 7 cm"
15403,"0 cm, 7 cm"
15404,
15405,
15406, ml
15407,
15408,
15409,
15410,"28cm, 5cm"
15411,"125mm, 265mm"
15412,1mm
15413,5 cm
15414,5 cm
15415,5 cm
15416,
15417,23 cm
15418,23 cm
15419,
15420,"3.0 in, 7.5 cm, 5.1 in, 13.0 cm"
15421,"3.0 in, 7.5 cm, 5.1 in, 13.0 cm"
15422,
15423,"13 cm, 12 cm"
15424,"13 cm, 12 cm"
15425,"13cm, 22cm"
15426,
15427,6cm
15428,6cm
15429,"87 mm, 74mm, 180 mm"
15430,"3.15 in, 1.97 in"
15431,"3.15 in, 1.97 in"
